CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERAGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED
C100290,zero,539.9999999999999,46370.5,0,0,177371,True,3,4,152.0,266,0,2.8,14,very_sat,little,considering,STAY
C100292,zero,378.7375415282392,56283.5,201,55,920142,False,1,4,155.0,367,20,3.8,2,avg,high,considering,STAY
C100293,zero,368.09815950920245,24674.5,63,18,732093,False,1,1,129.0,451,4,3.0,4,very_unsat,little,no,STAY
C100294,zero,1830.0,73674.0,0,0,285269,True,4,3,131.0,551,0,5.1,15,very_sat,little,actively_looking_into_it,STAY
C100295,zero,360.36036036036035,67580.5,233,0,432793,True,1,3,137.0,335,16,3.0,10,avg,little,never_thought,LEAVE
C100297,zero,87.64044943820224,62218.5,0,79,921413,False,2,2,120.0,721,0,2.6,1,very_unsat,very_high,considering,LEAVE
C100298,one,346.82080924855495,62355.0,73,0,389641,True,1,3,242.0,555,5,2.0,12,very_sat,little,no,LEAVE
C100299,one,161.6326530612245,100338.0,245,88,540684,True,3,2,153.0,631,24,4.6,1,very_unsat,little,no,LEAVE
C100300,one,779.0055248618785,31617.0,81,0,464966,True,0,3,118.0,221,3,2.7,13,unsat,high,actively_looking_into_it,LEAVE
C100303,zero,117.3913043478261,91904.5,190,17,339518,True,4,3,176.0,876,28,1.8,4,very_unsat,very_little,no,LEAVE
C100306,zero,290.3225806451613,50091.0,210,0,355513,True,3,2,84.0,312,19,4.0,1,very_unsat,little,never_thought,STAY
C100307,zero,152.94117647058826,24533.5,0,41,585031,True,3,1,148.0,170,1,1.6,1,very_sat,little,never_thought,LEAVE
C100308,zero,188.135593220339,18904.5,0,49,394982,True,2,3,165.0,154,1,3.7,2,avg,high,no,LEAVE
C100309,one,473.07692307692304,34381.0,0,16,604733,False,3,4,272.0,279,1,3.1,5,very_sat,very_little,never_thought,STAY
C100313,one,75.26881720430107,62000.0,179,0,975353,False,2,1,237.0,302,28,1.7,13,very_unsat,avg,perhaps,STAY
C100314,zero,236.8421052631579,77698.0,204,0,194168,True,2,3,145.0,652,29,2.4,12,very_sat,very_little,considering,LEAVE
C100315,one,219.51219512195127,19859.0,64,0,669773,False,1,4,183.0,138,3,2.2,9,unsat,little,no,STAY
C100316,zero,116.50485436893206,74161.0,209,8,834382,False,0,4,175.0,859,24,2.2,4,very_unsat,high,no,STAY
C100317,one,960.0,24519.0,0,0,289735,True,3,3,147.0,134,1,3.2,9,very_sat,high,considering,LEAVE
C100318,one,220.37914691943126,36362.0,202,12,737263,False,2,4,234.0,731,13,3.1,4,very_unsat,little,no,STAY
C100319,zero,234.6368715083799,52819.5,148,11,599954,True,4,1,176.0,685,29,1.8,6,very_unsat,little,no,LEAVE
C100321,zero,570.0,57445.5,0,27,452292,True,1,2,206.0,860,1,0.9,2,very_unsat,little,considering,STAY
C100322,one,406.25000000000006,43522.5,92,0,683511,False,2,1,142.0,303,4,1.6,15,very_unsat,very_high,actively_looking_into_it,STAY
C100323,one,90.00000000000001,37875.5,0,0,356975,True,2,2,145.0,387,1,1.3,9,unsat,very_high,no,STAY
C100325,one,454.22535211267603,32770.5,184,0,179266,True,1,2,241.0,217,23,2.3,10,very_sat,very_high,actively_looking_into_it,LEAVE
C100326,zero,2609.9999999999995,26222.0,0,0,159871,True,1,2,132.0,252,0,7.7,9,very_sat,little,actively_looking_into_it,LEAVE
C100330,one,319.85294117647055,37207.0,92,8,287083,True,3,4,232.0,354,3,1.9,4,unsat,little,actively_looking_into_it,LEAVE
C100331,zero,600.0,86484.0,70,20,239538,True,1,3,93.0,745,3,1.4,6,very_sat,little,perhaps,LEAVE
C100333,zero,236.06557377049182,48181.5,190,32,897156,False,3,4,196.0,329,16,2.8,1,very_sat,avg,never_thought,LEAVE
C100335,zero,150.0,34160.5,0,0,218571,True,4,4,92.0,256,0,1.5,8,very_unsat,avg,never_thought,STAY
C100337,one,1080.0,74072.0,0,0,543988,True,3,1,109.0,807,1,1.6,11,very_unsat,high,actively_looking_into_it,LEAVE
C100338,zero,300.0,38459.5,210,85,215386,True,1,1,105.0,214,24,1.1,2,very_sat,high,actively_looking_into_it,LEAVE
C100340,one,308.33333333333337,66936.0,260,20,167940,True,1,1,152.0,294,13,3.7,5,very_sat,very_high,perhaps,LEAVE
C100341,zero,303.37078651685397,36533.0,167,0,247772,True,0,3,115.0,812,26,1.7,15,very_sat,very_high,considering,STAY
C100342,zero,70.5244122965642,32120.0,216,79,209060,True,4,1,121.0,202,20,1.6,2,unsat,little,no,LEAVE
C100343,one,266.4756446991404,62225.5,59,19,261871,True,4,4,102.0,678,3,3.1,5,very_sat,high,actively_looking_into_it,STAY
C100344,one,1200.0,29245.0,0,0,300137,True,0,4,113.0,224,0,2.0,11,very_unsat,little,considering,LEAVE
C100345,zero,2784.313725490196,28725.0,53,58,258689,True,1,4,153.0,517,4,13.2,2,very_sat,little,considering,LEAVE
C100347,zero,335.1063829787234,81883.5,194,27,172160,True,4,3,97.0,571,27,5.3,2,sat,little,considering,LEAVE
C100348,zero,376.3440860215054,75436.5,179,0,513541,True,4,4,227.0,839,14,2.5,9,very_sat,very_high,never_thought,LEAVE
C100349,one,623.4939759036145,42951.5,232,83,505436,True,1,4,142.0,880,3,5.9,1,very_sat,little,no,LEAVE
C100350,one,210.0,73432.5,60,24,494771,True,5,3,65.0,779,5,1.8,4,very_unsat,very_high,no,STAY
C100351,zero,580.3278688524591,42423.0,205,0,295838,True,3,1,130.0,190,22,4.9,9,sat,high,considering,LEAVE
C100352,one,270.7581227436823,75769.0,177,0,375359,True,0,1,101.0,799,17,1.5,13,unsat,little,no,LEAVE
C100353,one,328.76712328767127,39882.5,46,18,711251,False,1,3,169.0,250,3,1.6,4,very_unsat,high,actively_looking_into_it,STAY
C100354,one,662.3376623376623,28675.0,54,52,561871,True,1,4,137.0,167,4,2.4,2,unsat,very_little,no,STAY
C100356,one,332.409972299169,38454.0,141,12,183097,True,6,3,227.0,131,10,2.0,6,very_unsat,very_high,considering,LEAVE
C100357,one,1050.0,65823.0,0,0,199461,True,1,2,119.0,517,1,3.5,12,unsat,very_high,perhaps,STAY
C100359,one,103.96039603960398,75066.0,180,73,609759,False,3,2,217.0,864,10,1.5,1,avg,little,actively_looking_into_it,LEAVE
C100360,one,1858.8957055214723,46577.5,63,0,582497,True,2,1,227.0,298,4,9.1,12,unsat,little,no,LEAVE
C100361,one,59.740259740259745,82787.5,185,87,391544,True,3,4,153.0,823,14,1.3,5,very_unsat,little,no,LEAVE
C100362,zero,990.0,68597.0,0,0,175659,True,0,3,138.0,623,0,2.3,9,very_unsat,very_high,actively_looking_into_it,STAY
C100364,zero,419.25465838509314,40883.5,222,84,347039,True,0,4,147.0,143,24,3.5,2,very_unsat,very_little,perhaps,LEAVE
C100366,zero,203.22580645161293,54054.5,60,15,239569,True,4,3,147.0,281,5,2.1,5,sat,avg,no,LEAVE
C100367,zero,183.31374853113985,39506.5,191,56,287165,True,2,1,141.0,191,26,4.2,2,unsat,little,actively_looking_into_it,STAY
C100368,one,1110.0,40200.0,0,0,899723,False,0,2,152.0,344,0,2.7,10,unsat,very_little,actively_looking_into_it,LEAVE
C100369,one,492.26006191950466,55062.5,223,63,316046,True,0,1,169.0,343,4,4.3,1,very_sat,very_little,considering,STAY
C100370,one,639.0532544378699,55406.0,69,0,229164,True,2,1,107.0,221,3,1.6,8,very_unsat,high,never_thought,LEAVE
C100371,zero,285.7142857142857,33711.0,236,40,494773,True,1,1,144.0,179,19,2.2,1,very_unsat,high,actively_looking_into_it,LEAVE
C100373,one,990.0,32897.0,0,13,157144,True,0,2,191.0,296,0,4.3,9,very_sat,very_high,no,STAY
C100374,one,631.578947368421,69770.5,0,9,655749,False,2,2,130.0,304,0,4.0,5,very_sat,very_high,no,STAY
C100375,zero,1290.0,25801.5,0,0,414054,True,4,3,142.0,322,1,2.3,8,very_unsat,little,considering,LEAVE
C100377,zero,768.7499999999998,22595.5,60,23,420000,True,0,3,149.0,230,3,2.1,4,very_sat,very_high,never_thought,LEAVE
C100378,zero,88.97126969416126,53344.5,179,80,619384,False,2,2,138.0,321,14,2.2,1,very_unsat,avg,no,STAY
C100380,zero,431.0850439882698,44209.0,241,49,353968,True,1,2,284.0,243,14,2.9,1,very_sat,little,never_thought,LEAVE
C100381,one,128.698224852071,26772.0,66,51,215126,True,2,4,117.0,229,3,2.9,1,very_sat,little,no,LEAVE
C100383,zero,870.0,40897.5,0,0,254373,True,4,4,256.0,350,1,2.9,1,very_unsat,avg,considering,STAY
C100384,zero,50.79962370649106,69633.0,183,78,388850,True,2,2,167.0,735,11,1.8,2,very_unsat,little,considering,LEAVE
C100385,one,420.0,68317.0,0,0,861557,False,5,1,112.0,464,1,1.4,10,very_sat,very_high,no,STAY
C100387,zero,372.61146496815286,38718.5,214,0,808501,False,1,3,119.0,234,26,3.9,10,very_unsat,very_high,no,STAY
C100388,one,617.6470588235295,53857.5,0,7,686861,False,2,4,131.0,610,0,2.5,6,unsat,very_high,considering,STAY
C100390,one,229.96515679442507,60237.5,187,8,413821,True,0,2,201.0,263,19,2.2,5,very_sat,very_high,actively_looking_into_it,LEAVE
C100391,zero,300.0,24441.5,0,5,214209,True,4,4,218.0,145,1,2.5,6,sat,high,no,STAY
C100392,zero,1770.4918032786886,31290.0,83,0,965981,False,4,3,262.0,142,3,10.8,15,very_sat,little,no,STAY
C100393,zero,255.15463917525773,56809.0,58,23,414524,True,2,4,249.0,895,5,2.3,6,very_sat,little,considering,STAY
C100394,zero,203.1872509960159,31385.5,182,22,541226,True,2,4,255.0,160,13,1.4,6,very_unsat,very_high,considering,LEAVE
C100395,zero,660.0000000000001,21147.0,0,19,754799,False,1,4,127.0,207,24,1.2,5,unsat,little,actively_looking_into_it,LEAVE
C100397,zero,489.36170212765956,41261.5,41,0,770039,False,1,1,278.0,202,3,3.3,15,sat,little,never_thought,STAY
C100398,one,280.64516129032256,53964.0,0,21,461028,True,2,4,139.0,743,0,3.9,6,very_unsat,little,considering,STAY
C100399,zero,159.42028985507247,77967.5,51,47,165890,True,3,2,130.0,707,3,2.3,1,sat,very_high,actively_looking_into_it,STAY
C100400,one,609.6256684491977,37346.0,87,33,421291,True,1,3,155.0,398,4,3.8,1,very_unsat,very_high,no,LEAVE
C100402,zero,244.89795918367344,56686.5,145,8,859258,False,1,3,210.0,368,20,1.0,6,very_sat,little,considering,LEAVE
C100404,one,660.0000000000001,10514.5,0,0,755474,False,1,2,99.0,237,0,2.2,8,very_sat,very_high,no,STAY
C100405,one,1560.0,79792.5,0,32,569323,True,1,4,160.0,530,0,3.2,4,very_unsat,little,considering,LEAVE
C100406,one,41.86046511627908,78702.5,0,76,692307,False,4,3,155.0,858,1,1.2,15,very_unsat,very_little,considering,LEAVE
C100407,zero,1583.333333333333,24485.0,44,0,436516,True,3,2,207.0,181,3,6.6,9,very_unsat,very_high,considering,STAY
C100410,zero,351.9553072625698,62583.5,79,55,376782,True,1,1,106.0,673,5,1.1,1,very_sat,very_high,never_thought,LEAVE
C100411,one,1020.0000000000002,77304.0,0,0,239443,True,5,2,166.0,811,1,3.4,14,unsat,little,considering,LEAVE
C100412,zero,51.28205128205127,28199.0,64,7,862153,False,4,3,198.0,214,3,1.4,5,very_unsat,little,considering,STAY
C100413,one,23.076923076923077,64796.5,220,72,617756,False,2,4,157.0,163,29,1.8,1,very_unsat,very_little,considering,STAY
C100414,one,1590.0,56421.5,0,36,847042,False,0,2,196.0,720,0,3.3,1,unsat,high,no,LEAVE
C100415,one,2310.0,19677.0,0,0,221686,True,2,3,142.0,225,0,5.7,12,very_sat,very_high,considering,LEAVE
C100417,one,123.67491166077738,35868.0,169,58,287446,True,2,1,145.0,230,23,4.5,2,very_sat,little,considering,STAY
C100418,one,576.9230769230769,63601.0,186,0,748534,False,0,1,124.0,344,3,4.5,9,very_unsat,very_high,considering,STAY
C100419,zero,729.7297297297298,16382.5,48,0,222670,True,3,2,76.0,312,20,2.6,13,very_unsat,very_high,perhaps,STAY
C100420,one,177.77777777777777,73327.0,0,17,229220,True,3,1,113.0,478,1,1.6,6,very_sat,high,considering,STAY
C100421,zero,887.323943661972,53318.0,42,0,458814,True,3,4,132.0,342,21,3.2,11,very_unsat,little,actively_looking_into_it,LEAVE
C100422,one,1020.0,75131.0,0,0,938893,False,1,4,75.0,543,0,2.4,8,very_sat,little,actively_looking_into_it,LEAVE
C100423,one,1993.9024390243903,37787.0,64,63,731278,False,1,3,212.0,365,3,8.9,2,avg,little,considering,LEAVE
C100425,one,1410.0,27702.5,0,0,554188,True,4,2,180.0,353,0,2.7,10,very_unsat,little,considering,LEAVE
C100426,zero,210.71428571428572,58765.5,0,74,464741,True,3,3,174.0,673,1,5.9,1,sat,very_high,considering,STAY
C100427,zero,307.69230769230774,24348.0,56,0,436770,True,3,3,145.0,186,1,1.6,9,sat,little,considering,STAY
C100429,one,344.2622950819673,36504.0,205,17,264799,True,0,3,152.0,506,18,1.5,4,very_sat,very_little,actively_looking_into_it,LEAVE
C100430,zero,479.48164146868254,83848.5,173,19,925368,False,4,3,92.0,689,11,5.4,4,sat,very_little,actively_looking_into_it,LEAVE
C100431,zero,1160.0,76661.5,0,5,277886,True,2,3,166.0,198,1,6.8,5,very_unsat,very_high,perhaps,STAY
C100433,zero,840.3908794788273,44458.0,207,0,400529,True,3,3,119.0,179,21,6.6,12,very_unsat,avg,actively_looking_into_it,LEAVE
C100434,one,359.28143712574854,33342.0,67,0,634281,False,4,3,77.0,259,4,2.0,11,very_unsat,avg,actively_looking_into_it,STAY
C100435,zero,1980.0,42372.0,0,0,489531,True,4,1,127.0,362,0,5.6,8,very_sat,very_high,actively_looking_into_it,STAY
C100437,zero,288.46153846153845,23429.0,0,16,901635,False,3,3,166.0,154,0,2.5,5,very_unsat,little,considering,STAY
C100439,one,247.78761061946898,42320.0,39,20,201608,True,4,4,166.0,298,4,1.8,4,unsat,very_little,no,STAY
C100440,zero,444.44444444444446,49231.0,62,6,285865,True,0,2,109.0,269,3,1.4,5,unsat,high,never_thought,STAY
C100441,one,256.63716814159295,34463.0,239,10,676973,False,1,1,210.0,158,18,2.9,4,very_sat,little,no,STAY
C100442,one,78.63695937090432,45052.0,43,62,228975,True,2,2,164.0,264,3,2.0,2,avg,very_high,considering,LEAVE
C100444,one,822.2222222222221,51230.5,0,17,377360,True,2,1,209.0,760,1,5.4,5,sat,little,considering,LEAVE
C100446,zero,589.0909090909091,46327.0,175,0,380707,True,4,1,120.0,271,13,3.4,2,sat,very_high,considering,LEAVE
C100447,one,313.13131313131316,37011.5,57,14,278189,True,2,3,149.0,268,4,2.1,5,avg,very_high,no,LEAVE
C100448,zero,174.06143344709898,31650.5,193,0,692399,False,4,4,113.0,215,20,1.7,10,very_unsat,little,no,STAY
C100450,zero,91.08159392789375,80158.5,204,75,470672,True,2,1,121.0,487,17,3.2,2,avg,avg,never_thought,LEAVE
C100451,one,256.25,61108.5,0,38,272041,True,3,3,137.0,633,1,2.1,1,very_unsat,little,perhaps,LEAVE
C100452,one,636.8715083798882,39034.0,79,88,323176,True,1,1,120.0,359,20,3.8,1,sat,very_high,considering,LEAVE
C100453,zero,1080.0,19359.0,0,0,493266,True,1,4,103.0,839,0,2.6,15,unsat,very_little,actively_looking_into_it,STAY
C100456,one,413.79310344827593,55795.0,190,0,274473,True,1,4,150.0,393,13,2.0,14,unsat,high,considering,LEAVE
C100457,zero,502.99401197604783,74139.0,234,0,851455,False,2,4,68.0,611,26,4.6,9,unsat,little,no,LEAVE
C100459,zero,386.50306748466267,65728.5,63,23,517202,True,1,1,184.0,550,4,2.1,6,very_unsat,high,no,LEAVE
C100460,zero,91.66666666666667,88269.0,260,0,606916,False,3,3,184.0,612,21,1.1,9,avg,little,considering,STAY
C100461,zero,1003.8461538461538,65213.5,0,16,766227,False,2,1,145.0,891,1,7.7,5,very_sat,little,considering,LEAVE
C100462,one,193.99538106235565,94432.5,223,11,464672,True,5,1,136.0,246,12,1.8,5,avg,little,actively_looking_into_it,STAY
C100463,zero,105.88235294117649,59971.5,240,23,276456,True,1,2,142.0,365,22,1.2,6,unsat,little,actively_looking_into_it,LEAVE
C100466,zero,371.42857142857144,17731.0,0,32,203513,True,2,4,169.0,781,1,5.2,2,very_unsat,very_little,considering,STAY
C100470,one,1200.0,51620.5,0,7,245552,True,1,4,133.0,753,0,4.0,5,very_unsat,little,actively_looking_into_it,STAY
C100471,zero,810.0,49790.5,0,5,248284,True,0,4,118.0,347,0,3.7,4,unsat,little,actively_looking_into_it,STAY
C100472,zero,690.7894736842105,66124.5,52,6,811705,False,0,2,172.0,439,3,1.5,4,very_unsat,little,actively_looking_into_it,LEAVE
C100473,one,431.54246100519936,31046.5,187,29,238374,True,3,1,120.0,187,12,6.3,1,very_unsat,high,no,LEAVE
C100474,one,368.6006825938567,91717.5,193,17,180698,True,1,3,115.0,677,29,3.6,4,avg,very_high,considering,STAY
C100475,one,288.56624319419234,85318.5,61,39,263847,True,5,4,158.0,778,3,3.3,2,sat,very_high,considering,LEAVE
C100476,zero,193.5483870967742,24914.5,0,21,643037,False,2,4,140.0,192,1,2.0,4,very_sat,little,considering,STAY
C100477,zero,1169.230769230769,80432.0,15,8,617595,False,2,2,150.0,437,4,6.6,5,unsat,little,never_thought,STAY
C100479,one,756.0,58126.0,0,15,353769,True,3,2,195.0,348,1,6.3,6,very_sat,little,considering,STAY
C100481,one,1200.0,72098.5,0,0,193690,True,4,1,99.0,526,0,3.0,13,very_unsat,very_little,actively_looking_into_it,LEAVE
C100482,zero,286.9565217391304,78141.0,55,19,392530,True,3,3,106.0,736,3,2.3,6,very_sat,very_little,no,STAY
C100484,zero,672.7272727272729,60268.0,65,85,199479,True,0,1,140.0,714,10,3.7,2,very_unsat,avg,considering,LEAVE
C100485,zero,149.67462039045554,50012.5,251,11,400682,True,4,1,173.0,137,18,2.3,6,very_unsat,very_little,considering,STAY
C100486,zero,1183.6734693877552,15307.0,47,34,358739,True,0,4,139.0,227,3,6.8,2,very_sat,little,considering,STAY
C100488,one,371.0247349823321,32976.0,183,0,545767,True,1,4,162.0,219,12,2.5,15,unsat,very_high,considering,STAY
C100489,zero,2100.0,25416.5,0,21,594660,True,0,2,91.0,251,1,7.0,5,very_sat,little,actively_looking_into_it,STAY
C100491,zero,90.9090909090909,45011.0,89,57,796591,False,2,4,112.0,261,3,2.3,2,very_sat,little,actively_looking_into_it,LEAVE
C100492,one,366.51583710407243,58707.0,61,6,475875,True,2,2,147.0,600,4,1.7,4,very_unsat,very_high,actively_looking_into_it,LEAVE
C100493,one,539.9999999999999,36371.5,0,0,184718,True,1,1,246.0,282,26,1.8,4,very_unsat,very_high,never_thought,LEAVE
C100494,zero,591.5492957746479,19465.0,42,75,832752,False,1,3,84.0,180,4,1.8,1,sat,very_little,considering,STAY
C100495,one,238.23529411764707,24344.0,0,24,237480,True,3,1,120.0,216,0,2.7,6,unsat,high,considering,STAY
C100496,zero,218.93491124260353,39481.5,47,36,373579,True,2,4,164.0,326,4,2.7,2,unsat,little,actively_looking_into_it,STAY
C100497,zero,384.4221105527638,92730.0,178,12,255511,True,3,1,88.0,611,26,4.1,2,very_sat,high,no,LEAVE
C100498,one,380.71065989847716,28472.5,54,24,175924,True,3,1,110.0,130,3,4.0,6,very_unsat,little,actively_looking_into_it,LEAVE
C100499,zero,408.22784810126586,59321.0,216,46,395699,True,1,4,104.0,277,22,4.3,2,unsat,high,perhaps,LEAVE
C100500,one,435.0,23140.0,0,10,336811,True,2,4,113.0,130,3,2.9,1,very_sat,little,considering,LEAVE
C100501,zero,237.9807692307692,70770.5,72,66,395666,True,2,4,189.0,380,4,5.6,2,very_sat,high,actively_looking_into_it,LEAVE
C100503,zero,598.1012658227847,66080.5,216,0,800579,False,4,2,111.0,348,28,5.3,11,very_unsat,little,no,STAY
C100504,one,147.21919302071976,72222.5,87,73,591053,True,4,3,204.0,828,20,2.5,1,avg,little,actively_looking_into_it,LEAVE
C100505,zero,1064.516129032258,67243.0,55,0,633051,False,0,1,106.0,809,5,3.5,14,very_unsat,very_little,no,LEAVE
C100507,one,1635.0,56223.0,0,10,197195,True,2,4,214.0,180,26,10.9,10,unsat,little,considering,STAY
C100508,one,689.9999999999999,76158.5,0,0,801673,False,1,1,143.0,409,0,1.3,8,very_unsat,high,considering,LEAVE
C100509,zero,930.0,27391.5,0,0,169355,True,2,3,136.0,375,1,2.1,15,very_unsat,high,considering,LEAVE
C100510,zero,291.3669064748202,23450.5,46,41,371217,True,2,2,88.0,139,3,4.4,1,very_unsat,very_little,considering,LEAVE
C100511,zero,261.32404181184666,91786.0,187,0,347237,True,3,3,246.0,527,0,1.5,10,very_sat,little,no,LEAVE
C100512,one,981.4814814814815,62500.5,62,0,923798,False,6,2,159.0,573,3,4.3,11,very_unsat,very_high,actively_looking_into_it,STAY
C100513,zero,300.0,70060.0,0,75,209902,True,0,2,157.0,824,26,1.0,1,avg,high,never_thought,STAY
C100514,one,1500.0,63676.5,0,0,611500,False,3,1,181.0,554,0,3.0,2,very_unsat,little,actively_looking_into_it,LEAVE
C100515,one,1260.0,32723.0,0,17,200796,True,0,2,167.0,363,1,3.2,6,very_unsat,very_little,actively_looking_into_it,LEAVE
C100516,one,325.8785942492012,81236.0,213,0,489379,True,2,4,151.0,465,13,2.4,13,unsat,very_little,considering,LEAVE
C100518,zero,609.375,90278.5,156,0,417834,True,1,3,168.0,444,25,4.2,15,sat,little,considering,LEAVE
C100519,one,674.1573033707866,61942.0,78,59,150577,True,1,4,98.0,335,4,3.0,1,very_sat,very_high,perhaps,STAY
C100520,one,810.0,34894.0,0,6,322378,True,1,2,149.0,309,0,1.7,4,very_unsat,very_high,no,STAY
C100521,one,279.6610169491525,44263.5,254,0,272562,True,4,2,129.0,206,17,1.3,13,very_sat,very_high,considering,LEAVE
C100522,one,338.2789317507418,48257.0,237,85,696823,False,1,3,123.0,197,1,3.8,1,unsat,little,considering,LEAVE
C100523,one,741.7582417582419,55785.0,82,19,327069,True,0,3,186.0,310,5,2.5,6,very_unsat,very_little,no,LEAVE
C100524,zero,119.99999999999997,25535.0,0,0,290909,True,2,2,136.0,300,1,1.4,12,very_unsat,very_little,considering,STAY
C100526,one,259.7560975609756,24979.0,0,72,479418,True,2,4,172.0,281,0,5.1,1,very_unsat,little,actively_looking_into_it,LEAVE
C100527,one,235.84905660377356,76817.0,218,0,159665,True,1,2,109.0,420,5,3.5,14,very_sat,avg,considering,STAY
C100528,zero,114.83253588516749,61353.5,49,6,841878,False,3,2,149.0,572,3,1.8,6,very_unsat,little,never_thought,STAY
C100529,zero,166.66666666666669,74718.5,0,35,397772,True,3,3,136.0,785,1,1.5,14,very_sat,high,considering,LEAVE
C100530,one,379.746835443038,74214.5,56,16,163395,True,2,3,190.0,500,4,5.0,5,very_unsat,very_little,actively_looking_into_it,STAY
C100531,zero,1680.0,17236.0,0,0,550816,True,3,1,282.0,228,0,3.6,8,very_unsat,very_little,never_thought,LEAVE
C100532,zero,306.66666666666663,50933.5,65,6,251700,True,4,1,129.0,265,3,2.3,5,very_unsat,little,never_thought,LEAVE
C100534,one,99.009900990099,55237.0,203,0,208611,True,1,4,172.0,259,12,2.0,11,very_unsat,very_high,considering,STAY
C100535,zero,152.86624203821657,79953.5,214,58,469480,True,0,3,136.0,194,13,1.6,2,very_unsat,high,actively_looking_into_it,LEAVE
